date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,marketCap,enterpriseVal,peRatio,pbRatio,trailingPEG1Y,growth,log_ret
2018-02-12 00:00:00+00:00,52189.19999999997,52750.409199999995,51293.41020000004,51915.84999999999,2477482544,49922.965581575925,50460.246502444454,49063.40483440684,49660.46720422918,2507629912,1.92,479.0,22155754154763.23,27012999483763.246,16479.114671660507,2189.8834291382987,-133.8005095950001,5.970039515369224,5.892402299382186
2018-02-13 00:00:00+00:00,52300.28999999998,52655.37499999998,51502.92170000008,51942.854999999945,1954819108,50034.74097016583,50375.92316938268,49271.340691638,49692.156491639485,1977972367,4.5175,479.0,22220214279700.668,27077459608700.664,16444.505248771296,2184.4420047051008,-134.98675518279995,1.3033457105416746,1.246601047148114
2018-02-14 00:00:00+00:00,53098.45000000002,53357.117999999966,51718.526900000055,52024.96500000001,2288690102,50812.504305267365,51060.09067591308,49485.81814962666,49778.70136199052,2314543946,6.420000000000001,479.0,22538267637609.016,27395512966608.996,16623.581787093106,2223.4932034018975,-135.95431024370004,7.350696944419134,7.208893939502679
2018-02-15 00:00:00+00:00,53680.10999999998,54020.181699999965,52670.65979999997,53443.30500000003,2170899852,51380.41517679042,51704.73594754094,50411.87311607067,51151.996441823394,2193120904,8.5425,479.0,22812182753637.93,27669428082637.938,16860.60527017739,2244.3055227538002,-137.01353019559994,5.079482995317319,4.997788144461224
2018-02-16 00:00:00+00:00,53645.940000000046,54284.583399999974,53095.153999999966,53493.64000000004,2080740037,51349.53831204754,51963.32355805997,50822.34841980807,51205.824314402475,2102100323,5.665,479.0,22810328585868.883,27667573914868.883,16910.776306585485,2242.6857760012995,-136.68866026559996,0.188445587068083,0.12120009713984636
2018-02-20 00:00:00+00:00,53399.56000000001,54156.80559999998,52953.955000000016,53433.65499999997,2000985790,51125.3873128526,51848.713895808025,50694.823011774235,51150.64261587979,2021235061,4.228000000000001,479.0,22664414822353.13,27522595151353.133,16768.557773635697,2223.3231708867997,-137.1112622826,-2.8697867235074654,-2.9302406101793492
2018-02-21 00:00:00+00:00,53179.32500000002,54325.46809999999,52991.27319999998,53521.81000000003,2077862059,50918.98480140959,52017.21260844367,50738.73952091691,51246.556879266514,2102983952,0.9449999999999998,479.0,22541916991903.63,27400097320903.62,16636.987494665085,2211.0476418077988,-134.40483302720008,-2.755174101413385,-2.812264922768231
2018-02-22 00:00:00+00:00,53173.17999999999,53983.02520000002,52826.85770000003,53399.48499999999,1872205637,50911.88403701202,51691.67712770732,50582.23734218602,51135.82777321286,1894008981,6.551000000000002,479.0,22553043192222.867,27411223521222.863,16637.91138649381,2218.968699344299,-134.3655810988999,0.12877706329651062,0.09070144805833458
2018-02-23 00:00:00+00:00,53981.60999999997,54100.37689999993,53059.37440000001,53460.68,1701721739,51691.39936748128,51804.68524144598,50808.0047624084,51192.648172272195,1719245320,5.075,479.0,22906829872976.41,27765010201976.418,16909.561940043477,2249.188156995901,-136.2818880347001,7.619350722204917,7.530326902400151
2018-02-26 00:00:00+00:00,54416.17,54709.911399999975,53712.84129999999,54185.325000000026,1982512405,52111.02360559073,52392.390165925804,51437.992208727366,51888.75400213678,2005560572,2.055,479.0,23182093706715.723,28040079135715.727,17000.681070147897,2269.561441695401,-135.58998383950018,3.5897197450203673,3.5364820038232225
2018-02-27 00:00:00+00:00,53688.55000000005,54837.260300000096,53518.065099999956,54384.60499999999,2190329441,51417.623921771294,52514.77936375501,51251.24683455486,52080.78565295828,2212196528,3.835,479.0,22883629525485.97,27741614954485.99,16753.601099745203,2231.7359699179983,-133.68262936370004,-6.390832993821012,-6.479242717469945
2018-02-28 00:00:00+00:00,53326.74999999997,54549.76739999995,53211.74720000004,54046.02000000002,2346923605,51082.91107533378,52254.278649627144,50972.004173010326,51769.480392401194,2384700551,6.974,479.0,22643251807472.152,27513188726472.164,16511.45567599611,2201.0185593578003,-97.64757579250004,-4.843282844998549,-4.914628073587628
2018-03-01 00:00:00+00:00,52636.56999999992,53788.831300000005,52115.39049999999,53313.59000000002,2631663816,50438.97346182226,51543.60859686962,49938.393057186106,51090.55494450203,2662670915,6.140000000000001,479.25,22336617234858.36,27205001153858.36,16272.827362272192,2181.8804311857007,-96.88900625519985,-4.976093639779616,-5.068870016374024
2018-03-02 00:00:00+00:00,52953.20000000005,53203.32950000003,51720.66810000006,52227.11000000001,2306566710,50752.839760721115,50992.27522935072,49564.80579820271,50050.01299923235,2330853873,6.7280000000000015,479.0,22457564061650.28,27325580444650.297,16408.695766753295,2225.4179780110994,-98.58818493679998,3.3114098877209353,3.2242373364018935
2018-03-05 00:00:00+00:00,53560.38,53836.4686,52327.575500000006,52658.799999999996,2182726494,51336.3370614658,51600.978390389886,50151.27121560776,50470.58821169943,2205173450,0.55,479.0,22705205322912.242,27573221705912.23,16617.876844686805,2246.5963165668013,-99.5450314089,5.5707672271988775,5.502671890139113
2018-03-06 00:00:00+00:00,53851.50999999998,54222.72770000007,53168.95070000001,53732.11999999999,1959650622,51624.48829994275,51980.454342960125,50968.388146658544,51507.32834745774,1977900974,6.374999999999999,479.0,22767087845092.297,27635104228092.3,16723.053276240287,2255.9943215762005,-101.23498549350006,2.285317532803417,2.243082664564149
2018-03-07 00:00:00+00:00,53950.215,54235.6991,53061.322500000024,53369.595100000035,2084439797,51727.44107421788,51999.97724665821,50869.26516856598,51164.4121442082,2107542909,2.4899999999999998,479.0,22766872053842.53,27634888436842.52,16759.823823877807,2232.222788690599,-106.8857331435001,-0.30627975895887893,-0.3728396129251954
2018-03-08 00:00:00+00:00,54167.320000000014,54538.4678,53551.901099999974,54111.81759999998,1856485874,51949.76144841313,52305.55297382029,51358.70333313719,51894.21329916351,1875224613,12.668000000000003,479.0,22873364854485.52,27741381237485.535,16828.93718314719,2252.944170598701,-106.42525808320005,1.641851526433507,1.5836708699480972
2018-03-09 00:00:00+00:00,55104.52500000003,55291.969600000026,54159.23640000003,54507.90500000001,2007093980,52852.10898164872,53032.81074649455,51945.66039355766,52279.540578738604,2028391665,1.9700000000000002,479.0,23279266224100.05,28147282607100.06,17161.693462179897,2287.456154030599,-107.8267567696002,7.73058234889642,7.631360617556688
2018-03-12 00:00:00+00:00,55033.55499999998,55623.55420000004,54639.91439999996,55194.90499999996,2009113249,52789.808108103796,53355.87719310927,52409.428200556176,52940.46725925913,2026824434,0.24,479.0,23254858954849.965,28122875337849.953,17184.336825528106,2270.023740445699,-108.21968005639995,-0.6708427618143689,-0.7041539346235859
2018-03-13 00:00:00+00:00,54745.880000000034,55652.04389999999,54447.435000000056,55280.700000000026,2216957849,52512.77797649615,53386.786434588066,52225.889486002525,53031.578741524616,2238449303,4.381800000000001,479.0,23101003377143.73,27969019760143.734,17091.617949024807,2259.548952594701,-107.33047748509996,-2.002737742820147,-2.037777952884723
2018-03-14 00:00:00+00:00,54522.169999999955,55250.599200000004,54156.99629999998,54951.91169999997,2008902009,52309.795164783885,53007.6557440088,51958.88231217079,52720.14513781908,2028367082,10.465000000000003,479.0,22983827952784.844,27851844335784.855,16977.022400994894,2248.389907663401,-108.32009989980004,-2.485566634579299,-2.5244969256175716
2018-03-15 00:00:00+00:00,54469.65999999998,55037.83180000004,54082.064200000015,54639.319999999985,1847335804,52262.04729543108,52807.45503132129,51890.40410160618,52425.412800873455,1864091318,2.8,479.0,22974654078426.55,27842670461426.543,16941.439071845103,2238.2879867762995,-107.4509289448001,-1.0634152852952015,-1.0907192017825253
2018-03-16 00:00:00+00:00,54627.270000000004,55101.26050000001,54172.00490000002,54556.88000000002,3048579267,52412.47405577739,52869.67814309833,51977.05384843136,52349.4023932376,3080301318,2.0175,479.0,23013793759009.45,27881810142009.457,17028.126991336892,2247.2270182785,-107.527535296,2.137470273647174,2.1090629297702805
2018-03-19 00:00:00+00:00,53936.85000000001,54652.04050000003,53421.918599999975,54365.04000000003,2056726016,51790.249413556085,52478.74303288117,51294.16393955816,52202.46502182362,2073374189,1.04,480.0,22680021027897.117,27548037410897.125,16807.176218334804,2234.743394570199,-105.97166957569999,-5.414976620543458,-5.473174145535488
2018-03-20 00:00:00+00:00,54037.37000000005,54529.423999999955,53558.89580000002,53972.85999999995,2036507306,51963.9036703793,52433.91346588526,51500.45238751682,51895.79304876874,2053777022,1.1600000000000001,480.0,22711564384288.62,27579580767288.617,16840.750745914185,2241.0124781868985,-106.01771416059995,0.502123204287381,0.4554832375612863
2018-03-21 00:00:00+00:00,53975.359999999986,54670.76860000002,53584.015800000016,54040.960000000014,1980348425,51904.29724171552,52574.58615340253,51530.107067631376,51970.76615355974,1996131862,3.2700000000000005,479.0,22663927332813.016,27531943715813.008,16816.438424054,2232.2384267295,-106.45188602090006,0.04696204472399845,-0.0019502240916873248
2018-03-22 00:00:00+00:00,52697.52000000002,53994.693200000016,52541.84700000004,53501.26499999999,2363029989,50675.892832429134,51923.25464223681,50525.96486706238,51449.06693863732,2382962154,1.415,479.0,22085347012580.31,26953363395580.305,16392.977699933104,2187.479576518599,-105.877831423,-10.873528678817578,-11.057086133329225
2018-03-23 00:00:00+00:00,51676.9,53310.70190000003,51550.56349999996,52803.24000000006,2428071354,49693.1471398352,51267.164618941046,49571.846126755685,50777.65635398961,2446559396,1.23,479.0,21614709904920.75,26482726287920.74,16027.8763239119,2145.339955846901,-103.64846163689998,-9.021881404876982,-9.155179082923807
2018-03-26 00:00:00+00:00,52986.759999999966,53185.01960000007,51801.55249999999,52426.44999999996,2302563723,50959.33288366647,51148.755418994384,49812.34444516452,50416.94249199741,2329140324,0.0,479.0,22210340002894.348,27072924338894.355,16362.082725089405,1430.3661350542998,-89.71296535340002,11.282507850701215,11.110442087910403
2018-03-27 00:00:00+00:00,52106.67000000006,53585.317099999935,51692.603600000024,53191.139999999985,2412137060,50100.644301487366,51533.1953365238,49703.511531121265,51157.99303496702,2438540806,0.18,479.0,21805624227500.55,26668208563500.555,16171.686044212398,1421.2130729625999,-88.07064347330012,-5.959940843939863,-6.065480130230624
2018-03-28 00:00:00+00:00,51909.84,52695.672300000006,51325.8853,52099.54999999994,2491212338,49919.36055495199,50677.26808858433,49355.530868266454,50105.541762230256,2509955765,16.3775,479.0,21746496479350.617,26609080815350.61,16093.983810821304,1434.9831615440996,-87.88760956869997,-0.4308270445577629,-0.48620687361946224
2018-03-29 00:00:00+00:00,52619.82000000005,53113.96920000005,51734.90119999999,52154.05000000002,2259886594,50608.61866581543,51085.51252623606,49751.92506080527,50158.16123955272,2278849432,5.3994,479.0,22059475807415.824,26922060143415.816,16328.483656049504,1464.7672530202008,-87.84112680109995,6.338416611247867,6.2598965755289555
2018-04-02 00:00:00+00:00,51386.35999999995,52747.99020000003,50743.53469999996,52473.15999999997,2373048042,49415.90025835578,50729.66810813344,48796.76762219294,50465.144939492886,2395076170,0.5890000000000001,479.0,21551554848046.3,26386262830046.293,10857.40012573169,2129.3606905814986,448.27918452980055,-10.657122765371305,-10.81552807005152
2018-04-03 00:00:00+00:00,51983.17000000003,52281.434499999945,51071.33949999999,51655.70900000001,2083627425,49989.43002190192,50279.6676617133,49112.95061801811,49677.63818736467,2100903816,0.69,479.0,21821763331926.336,26656471313926.355,10866.872988464298,2156.9427593425,454.7404915480001,5.775905810532176,5.7193725035448795
2018-04-04 00:00:00+00:00,52541.119999999944,52708.65380000002,50931.44460000004,51207.499999999985,2128422795,50527.04197155776,50688.65965954985,48976.11622911125,49242.33374494836,2148586672,0.33,479.0,22075680055632.98,26910388037632.965,10946.239239757504,2177.0191700953983,463.5467347044003,5.61813010642118,5.551131673688468
2018-04-05 00:00:00+00:00,52886.084999999985,53375.62429999998,52327.519699999975,52863.03500000001,1953003156,50860.5205057977,51334.72574185708,50325.07795958359,50841.48698965329,1970217066,1.87,479.0,22231971061610.008,27066679043610.0,10988.846432250908,2179.0902031824016,469.25000859190015,3.080380840875724,3.038366374708945
2018-04-06 00:00:00+00:00,51664.470000000016,52893.95060000002,51248.11599999997,52445.41999999998,2088110557,49682.65227518402,50868.58321979769,49282.20792433543,50435.382733142695,2105049112,1.505,479.0,21737702825250.203,26572410807250.21,10807.47361463431,2137.7400808707,454.9917045666,-10.391557520856239,-10.563528390326212
2018-04-09 00:00:00+00:00,51803.61999999996,52726.03350000003,51556.931700000016,51987.59999999999,1821790882,49824.06307841766,50713.535687529016,49585.43444205329,49998.23202636413,1840253286,3.5949999999999998,479.0,21818648673399.105,26653356655399.105,10866.914681811508,2158.8278790206,455.5981387352002,0.9490114377148975,0.9189711610602251
2018-04-10 00:00:00+00:00,52601.26999999997,53036.845399999926,51966.9795,52461.87499999995,2050575286,50597.040619422,51014.23503489546,49982.871928575005,50459.678733407796,2069657087,1.3424999999999998,479.0,22183544254508.727,27018252236508.73,11049.104399198595,2178.9150488099986,465.0986198111999,7.194248681360822,7.0835306242004545
2018-04-11 00:00:00+00:00,52330.84999999998,52908.09140000002,51966.19619999998,52264.615699999995,1730657571,50338.68523018329,50896.03239952163,49988.75248285856,50275.977371896675,1755386246,1.33,479.0,22059739552370.594,26894447534370.625,10815.91660695539,2163.8585704728994,472.5811287661001,-2.035633843461226,-2.072321584559229
2018-04-12 00:00:00+00:00,52671.779999999955,53150.03540000002,52238.39699999998,52612.154699999955,1836208140,50674.740992775005,51132.608500088354,50256.28201751945,50613.50545283606,1858602176,3.6674999999999995,479.0,22241081185135.85,27075789167135.848,10864.78006662809,2169.9235333419006,472.7405868877003,2.6301904918517582,2.580119820194244
2018-04-13 00:00:00+00:00,52487.01999999998,53208.115400000024,52145.07110000002,52972.00799999998,1774556874,50495.033556555536,51191.82261044031,50166.24018542782,50965.09622489222,1791949680,1.1225,479.0,22172242517422.13,27006950499422.133,10839.878586578805,2160.3850037730003,472.89585511689995,-1.2423645636789338,-1.280202833737695
2018-04-16 00:00:00+00:00,52972.46000000001,53387.70250000003,52404.4307,52862.717000000026,1800058921,50958.91605439131,51360.97050084096,50413.76577857497,50857.34777322221,1818113267,0.19,479.0,22350190987280.285,27184898969280.266,10928.503765403304,2157.0956905905,479.1935520257998,4.581027221651402,4.5253825691785154
2018-04-17 00:00:00+00:00,53640.3,54034.486999999994,52959.796599999994,53372.99689999996,1938379206,51611.786417242285,51989.57337377092,50949.873393625414,51347.16655612335,1956079672,0.0,479.0,22605212036370.496,27439920018370.48,11349.84465946541,2169.389919058502,481.1809031413997,4.2412992829091,4.179434645677825
2018-04-18 00:00:00+00:00,53864.22000000004,54338.45010000002,53391.90950000003,53813.98579999998,1914254199,51832.71762380283,52286.87767016231,51374.00190952305,51779.79936995269,1930669771,0.0,479.0,22622783468290.85,27457491450290.85,11289.624954697396,2167.368035160399,486.5010380760001,1.2444109045897447,1.1968649845650838
2018-04-19 00:00:00+00:00,53507.51999999998,54143.92379999998,53026.74089999996,53746.355200000056,2110509683,51492.981335687604,52104.78818243153,51030.43753632578,51720.617358285584,2130046709,1.7582,479.0,22512255179420.3,27346963161420.305,11110.842431153489,2115.469668449399,490.37171754800005,-3.336469195888541,-3.4265384555021696
2018-04-20 00:00:00+00:00,53076.40999999994,53837.48660000002,52714.1007,53538.49500000002,2252998353,51077.520110757265,51811.90763296349,50728.313521354794,51523.188656027756,2276766515,1.53,479.0,22318356090413.168,27153064072413.16,11101.201860831805,2069.7641928613,486.424481727,-3.4610101083025233,-3.508700328190939
2018-04-23 00:00:00+00:00,53069.39999999999,53609.07389999994,52640.490500000014,53211.26629999995,1830386121,51067.52632989252,51591.05633549038,50655.376890107385,51208.57982346394,1845650032,0.0,479.0,22312393037549.203,27147009241549.215,11093.305026734006,2040.5126141293995,484.56804447319985,0.7663663928178365,0.7328363114596006
2018-04-24 00:00:00+00:00,52263.94999999994,53664.892000000036,51751.80999999996,53254.573999999986,2351781769,50285.61785525794,51639.584550629115,49793.05184856682,51246.050676977546,2374771260,1.78,479.0,22002435412837.883,26837051616837.87,10960.395138272797,2070.2770162679,470.7441294475999,-4.742556772932917,-4.844867427069926
2018-04-25 00:00:00+00:00,52378.30999999999,52814.1193,51474.12460000004,52208.03330000001,2243673927,50395.3601767783,50816.233585908,49522.58467274749,50232.27968610021,2262709315,0.0,479.0,22022502097617.1,26857118301617.1,10888.53770762791,2091.347717061099,474.1493751011002,1.1059700536855752,1.0559599628282932
2018-04-26 00:00:00+00:00,52969.80999999999,53452.270599999974,52086.42879999997,52693.75000000003,2477395875,50975.468967033536,51441.381632206765,50121.73218057003,50707.7707559338,2495051988,0.0,479.0,22263207057854.96,27097823261854.95,11165.815302695204,2128.0990543251,470.0698972245003,3.692055722465253,3.527215248512389
2018-04-27 00:00:00+00:00,53155.47499999999,53725.073699999906,52510.79619999999,53126.38749999994,2023691449,51156.509469579505,51708.731123826874,50539.330423252046,51137.32445717328,2040186915,2.9375,479.0,22282891447252.69,27116920651252.684,12553.618765318906,2160.6296112746,469.89664305549974,1.4822007811359441,1.3949521113659147
2018-04-30 00:00:00+00:00,52756.039999999986,53709.20469999998,52542.0462,53270.335199999936,2228291485,50778.99668155227,51694.96342911239,50570.77206100262,51270.477812337245,2246978993,2.5194999999999994,479.0,22103108284506.316,26940197435506.3,12252.414827131404,1999.8547680585996,488.24931815109954,-4.150075654782748,-4.203810152462897
2018-05-01 00:00:00+00:00,52857.48999999995,53197.65319999996,51971.70689999996,52601.80740000003,2065730461,50907.0327635122,51231.416407699966,50050.273102804014,50651.9118840431,2081867712,0.22,479.489,22163574018050.32,27000663169050.32,12231.819792665588,2036.2772837735006,492.44484067380023,0.47509049409946225,0.41343838425821566
2018-05-02 00:00:00+00:00,52413.40999999997,53254.38959999999,52052.803000000014,52720.49440000004,2216630173,50474.97164999761,51286.02048920153,50131.31101641549,50775.831431012346,2245633296,0.0,479.0,21969781145076.54,26806870296076.54,12105.716240454009,2015.9108458971002,493.6864885668998,-3.9422317022373132,-4.057215853074976
2018-05-03 00:00:00+00:00,52354.20000000002,52844.12779999997,51378.72490000001,52229.52759999998,2285670723,50423.78806801471,50895.43507240132,49480.33273104011,50300.11766278825,2307234392,2.9887499999999996,479.0,21927376831793.02,26764465982793.023,12116.617412511603,1994.1273769376,493.7540890448998,-1.232670139855475,-1.333386384868573
2018-05-04 00:00:00+00:00,52911.03000000004,53242.531899999965,51757.66980000006,52112.86999999999,1833215601,50962.81361782515,51283.32014672248,49848.75651930573,50193.81123795114,1854027810,4.18,479.0,22209715158671.79,27044518208671.8,12230.577950352683,1973.8235527686006,502.7645277221998,5.43126057856654,5.327539646975237
2018-05-07 00:00:00+00:00,53066.51999999996,53574.334800000026,52596.7143,53060.98540000001,1832812739,51117.847956549005,51606.59067805948,50664.346852528615,51110.230891559855,1847203353,1.71,479.0,22288406922486.695,27123881143486.72,12191.987471331304,1970.9731834903,526.5103813221002,0.7854157660999578,0.7456986582614866
2018-05-08 00:00:00+00:00,53062.629999999976,53518.60389999995,52496.780699999974,53001.180400000034,2021339244,51116.555493171974,51555.43917999759,50570.36863727119,51055.68596748205,2035851967,0.78,479.0,22285038095195.72,27120512316195.72,12184.025575166594,1952.4037373673,528.2112029123996,-0.04787970615121595,-0.10100772416653525
2018-05-09 00:00:00+00:00,53514.87000000002,53827.282200000045,52754.64570000004,53225.273700000034,1990791238,51576.62326455769,51877.01310868087,50841.993327861936,51296.585987777864,2005195713,6.119999999999999,479.238,22501980064770.848,27337454285770.855,12209.746225157001,1961.4907960157009,535.2240447609001,3.9124049062085966,3.831166443387158
2018-05-10 00:00:00+00:00,53842.32000000002,54149.96939999997,53225.401499999985,53550.44230000002,1771103340,51895.827617994015,52192.30543481382,51299.8926045769,51612.19581315811,1783215092,6.335,479.0,22716874909288.38,27552349130288.375,12358.709753506895,1986.029740623301,539.1257989540998,4.053288796296096,4.002350738131852
2018-05-11 00:00:00+00:00,53943.37,54359.307800000024,53477.80620000002,53851.70500000008,1731609060,52002.56474917772,52403.20763972876,51552.60267815957,51913.56139625137,1743325337,5.6375,479.0,22760202811097.45,27595677032097.465,12799.223734554484,1998.9757958783998,517.0158243053005,0.5888001543188891,0.4837177715353973
2018-05-14 00:00:00+00:00,53926.57999999999,54446.52619999994,53582.36780000003,54038.63689999997,1739343344,51988.30235875425,52490.07621128899,51656.13285851525,52095.44472896386,1753195269,3.0275,479.0,22780332398357.766,27614697619357.773,12765.631020191198,2015.2787728845994,524.3500560714004,0.08523626222783753,0.05312291800007518
2018-05-15 00:00:00+00:00,53560.530000000006,53995.14429999999,53049.60119999999,53625.59999999998,1871717363,51635.5204589407,52054.90764165288,51142.226954041966,51699.281487637905,1884867294,3.02,479.0,22620976209531.16,27455341430531.176,12638.545253344113,1999.5752063041,514.1755915365003,-2.3333587429687315,-2.3831084416667396
2018-05-16 00:00:00+00:00,53790.44000000004,54188.43290000004,53284.956399999974,53613.82689999995,1798422139,51864.44916326491,52248.38104404913,51375.907659182936,51692.60990957332,1812750422,7.0825000000000005,479.0,22720377776112.066,27554742997112.062,12690.196090354906,2041.1927294441002,514.1728856523001,2.5656788337497947,2.521752555469191
2018-05-17 00:00:00+00:00,53831.38000000001,54252.298999999985,53381.86460000003,53739.479000000014,1791982840,51913.744135431385,52320.55493394505,51480.75903262964,51825.97851430462,1807113275,12.249999999999998,479.0,22703969443237.99,27538334664237.99,12613.608007126883,2028.8791421696,520.5807505674,0.5959625934176926,0.5645891154672977
2018-05-18 00:00:00+00:00,53815.520000000004,54215.612100000006,53386.08610000002,53789.22999999996,1892723190,51905.282406795435,52290.73642184836,51490.43540284821,51878.715424454596,1907433373,4.9235,479.0,22644457917298.812,27478823138298.81,12571.582422925998,2034.2712932033007,524.7435785317997,-0.6808549031042533,-0.728496019450326
2018-05-21 00:00:00+00:00,54194.86000000001,54594.251099999994,53752.298399999985,54128.34099999996,1733826180,52271.18124946903,52657.6858286076,51845.63127119583,52209.223303751474,1751226963,1.8699999999999999,479.0,22815872020594.2,27650237241594.195,12696.15718910059,2045.0259631112995,529.8005673305003,2.96267738045011,2.9287937646714095
2018-05-22 00:00:00+00:00,53853.76999999996,54674.842300000004,53625.624100000045,54352.839600000036,1833105847,51939.95529406082,52736.521232472376,51720.93164653832,52428.44825654907,1852705237,3.24,479.0,22736977332038.2,27571342553038.203,12610.400479961194,2046.7817457178005,525.756018123,-1.91875401189372,-1.96154130988563
2018-05-23 00:00:00+00:00,54116.58,54313.496800000015,53287.840099999994,53604.40000000002,1953275386,52199.04338750383,52387.776443245726,51396.245891088314,51699.816567554015,1973820872,1.9949999999999999,479.0,22819970019328.86,27654335240328.867,12870.083972789993,2032.2414661681003,519.8592237766003,1.1991055203275363,1.118293370139448
2018-05-24 00:00:00+00:00,54094.61000000004,54456.49020000003,53501.54399999997,54041.099999999984,1904953078,52182.307958930985,52531.41182329376,51610.071139715175,52131.21300859971,1919574208,3.891,479.0,22771916391819.586,27606281612819.586,12885.213463655695,2024.9310912473998,519.3725736848996,-0.17287417909611624,-0.20680642962293172
2018-05-25 00:00:00+00:00,54031.409999999974,54452.118800000026,53636.01069999997,53996.00999999998,1637561621,52125.07398023215,52531.00709311297,51744.11189247837,52090.21298156082,1649009545,2.39,479.0,22725696557112.902,27560061778112.926,12974.043813805107,2053.7073976342003,516.9454372460002,-0.7376754215031993,-0.8061963179923497
2018-05-29 00:00:00+00:00,53475.91000000002,54107.5535,52983.37589999996,53665.48359999997,2161570412,51592.14612071505,52200.53522213704,51116.07784410043,51773.47467965971,2175840358,1.9825,479.0,22469296974445.207,27308849095445.203,12937.651247229085,2029.8106397471001,510.8468598642998,-5.062342420233471,-5.139386556183564
2018-05-30 00:00:00+00:00,54141.619999999995,54449.80469999996,53425.36829999995,53734.861300000004,1932220170,52237.54180559302,52536.230248685,51547.73029113249,51847.355683015325,1946379567,5.415,479.0,22759512690866.164,27599064811866.168,13032.21826682643,2063.2722958225986,519.7050674044998,6.171848328216054,6.09965092409369
2018-05-31 00:00:00+00:00,53716.149999999994,54460.40410000001,53410.92990000002,54079.00739999997,2626560634,51840.62398844897,52559.71767085115,51546.11598244083,52189.15918769475,2646050398,11.181999999999999,479.0,22614945664166.688,27447486032166.703,13055.617045345192,2038.6816780121999,476.5734138316998,-4.317476693070765,-4.400774325546179
2018-06-01 00:00:00+00:00,54270.02000000003,54632.159300000036,53658.50289999999,54025.880699999994,1886734100,52396.526897763964,52744.990197750114,51801.89175931756,52155.499952655686,1901237908,17.13,479.0,22865413175709.06,27697631801709.062,13379.280209425002,2065.268964265,476.64718368799964,4.370094697448099,4.300582799611059
2018-06-04 00:00:00+00:00,54558.68000000002,54922.79800000004,54009.24810000004,54411.31440000002,1880136442,52677.22889148231,53027.846135021224,52144.675588090045,52532.11210414542,1895525816,1.11,479.0,22980751650631.535,27812970276631.535,13611.175974995112,1968.6182730086,479.21131786560005,1.9650150452362418,1.8016448890520396
2018-06-05 00:00:00+00:00,54656.09,55047.463499999976,54160.5681,54562.90499999999,1985265036,52777.44665843858,53154.862782458884,52297.9377730202,52685.28415941092,1998777193,3.7880000000000003,479.0,22995042430941.812,27827261056941.805,13798.463803898405,1975.1111258414983,480.82242083640017,0.8126696540033668,0.772604855562824
2018-06-06 00:00:00+00:00,55090.30999999998,55329.96020000004,54325.78099999999,54765.674699999974,2138858180,53201.136391613916,53432.18268626402,52462.76355696746,52886.3920554535,2156905796,3.135,479.0,23185184532155.254,28017403158155.266,13886.884420958593,2009.0607847985998,486.9478923045001,3.670059274787889,3.607578860648631
2018-06-07 00:00:00+00:00,54992.23000000001,55572.25030000001,54507.721499999985,55164.81000000001,2052022686,53110.29061484406,53673.52785262824,52640.940780761965,53282.69886778552,2065520805,9.728,479.0,23162341903046.52,27994560529046.52,13796.006414771808,1987.3046295981994,491.4736936775999,0.10227773512727223,0.05834102212635406
2018-06-08 00:00:00+00:00,55232.69999999998,55452.892100000034,54575.21650000003,54921.75740000001,1741627552,53345.95043951107,53559.42690173691,52709.71817440557,53044.40247317208,1753617731,2.13,479.0,23236577374961.664,28068796000961.656,14019.184549392417,2006.8573650187016,494.5875710098002,2.3628852372987454,2.3350964728847514
2018-06-11 00:00:00+00:00,55323.45999999997,55784.90249999998,54909.75899999998,55279.94999999998,1769881922,53433.75371658332,53879.59420033028,53033.32151690239,53391.26858567979,1782353903,0.225,479.0,23263310017691.41,28095528643691.406,14105.14576222971,2016.1016147008,504.85476309140006,0.9292032900940621,0.8853684830151369
2018-06-12 00:00:00+00:00,55514.23999999996,55858.71169999997,55005.37379999998,55407.845,1899696414,53623.4397838278,53954.91356082833,53132.21636908126,53518.67577197111,1912546869,3.3193,479.0,23309616811982.87,28141835437982.88,14349.757722407507,2036.8064322229993,508.1077351748001,1.526059501290569,1.4965509851096548
2018-06-13 00:00:00+00:00,55230.64999999997,55964.961800000005,54963.95750000005,55584.235000000015,2222072161,53356.119942928126,54063.613433614606,53096.999055059525,53694.267017523125,2235099603,2.09,479.0,23212344693476.547,28044563319476.54,14441.159609383596,2016.6521034271998,495.07890140190005,-2.7497304561902984,-2.8121094489351917
2018-06-14 00:00:00+00:00,55417.58000000001,55879.29790000002,54961.51080000001,55409.79999999991,2133361934,53552.34557056912,53997.16351333691,53110.64170178474,53541.323482194144,2147936776,12.025,479.0,23283049798504.953,28115268424504.957,14720.870833834806,2035.8005829277004,494.9479631864999,1.4358628099576434,1.3917447322867464
2018-06-15 00:00:00+00:00,55458.279999999984,55766.00250000003,54765.508099999985,55278.63500000001,3314051981,53595.15312512784,53892.120203171835,52925.73457542689,53419.95201260044,3338568236,3.1225,479.0,23265126881690.09,28097345507690.07,14680.464200996206,2052.874833768999,493.20954893579983,0.2861210694035776,0.2530976997348753
